"id","lang","lang_key","lang_value","created_at","updated_at"
"3259","vn","FlashDeal has been deleted successfully","FlashDeal has been deleted successfully","2021-06-14 16:08:21","2021-06-14 16:08:21"
"3260","vn","Email already exists!","Email already exists!","2021-06-14 19:36:07","2021-06-14 19:36:07"
"3261","vn","Your Shop has been created successfully!","Your Shop has been created successfully!","2021-06-14 19:36:47","2021-06-14 19:36:47"
"3262","vn","Shop Logo","Shop Logo","2021-06-14 19:36:47","2021-06-14 19:36:47"
"3263","vn","Shop Address","Shop Address","2021-06-14 19:36:47","2021-06-14 19:36:47"
"3264","vn","Banner Settings","Banner Settings","2021-06-14 19:36:47","2021-06-14 19:36:47"
"3265","vn","Banners","Banners","2021-06-14 19:36:47","2021-06-14 19:36:47"
"3266","vn","We had to limit height to maintian consistancy. In some device both side of the banner might be cropped for height limitation.","We had to limit height to maintian consistancy. In some device both side of the banner might be cropped for height limitation.","2021-06-14 19:36:47","2021-06-14 19:36:47"
"3267","vn","Insert link with https ","Insert link with https ","2021-06-14 19:36:47","2021-06-14 19:36:47"
"3268","vn","1. Category and Brand should be in numerical id.","1. Category and Brand should be in numerical id.","2021-06-14 19:37:45","2021-06-14 19:37:45"
"3269","vn","2. You can download the pdf to get Category and Brand id.","2. You can download the pdf to get Category and Brand id.","2021-06-14 19:37:45","2021-06-14 19:37:45"
"3270","vn","Uplaod Product","Uplaod Product","2021-06-14 19:38:19","2021-06-14 19:38:19"
"3271","vn","Attribute has been deleted successfully","Attribute has been deleted successfully","2021-06-15 08:34:58","2021-06-15 08:34:58"
"3272","vn","Coupon has been saved successfully","Coupon has been saved successfully","2021-06-16 15:25:00","2021-06-16 15:25:00"
"3273","vn","Conversations With ","Conversations With ","2021-06-17 10:54:40","2021-06-17 10:54:40"
"3274","vn","Between you and","Between you and","2021-06-17 10:54:40","2021-06-17 10:54:40"
"3275","vn","Details","Details","2021-06-17 11:00:25","2021-06-17 11:00:25"
"3276","vn","See ticket","See ticket","2021-06-17 11:00:25","2021-06-17 11:00:25"
"3277","vn","Ticket has been sent successfully","Ticket has been sent successfully","2021-06-17 11:00:26","2021-06-17 11:00:26"
"3278","vn","Send Reply","Send Reply","2021-06-17 11:00:29","2021-06-17 11:00:29"
"3279","vn","Submit as","Submit as","2021-06-17 11:01:20","2021-06-17 11:01:20"
"3280","vn","Solved","Solved","2021-06-17 11:01:20","2021-06-17 11:01:20"
"3281","vn","Reply has been sent successfully","Reply has been sent successfully","2021-06-17 11:01:35","2021-06-17 11:01:35"
"3282","vn","Save Product","Save Product","2021-06-17 15:13:43","2021-06-17 15:13:43"
"3283","vn","Page has been updated successfully","Page has been updated successfully","2021-06-18 15:44:25","2021-06-18 15:44:25"
"3284","vn","Install/Update","Install/Update","2021-06-23 09:04:13","2021-06-23 09:04:13"
